borough,geo_place_name,zip_code,time_period,pm25,no2,ozone,aqi,purpleair_pm25,truck_vmt,asthma_er_rate,cardiovascular_hosp_rate,respiratory_hosp_rate,pm25_deaths,asthma_ed_rate,cardiovascular_ed_rate,respiratory_ed_rate,population
Queens,Hillcrest and Fresh Meadows (CD8),,2019,6.2,15.14,31.63,,,3.84937,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2020,5.99,14.13,29.87,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2021,6.294422271,14.6631576,30.28523717,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2022,5.525890879,14.72709895,33.86222875,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2023,6.464206042,15.110238,36.68773905,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2024,5.58126489,14.24632231,33.98658579,,,,89.880736318,,,,,,,
Queens,Jamaica,,2005,,,,,,1.565021,89.880736318,,,,,,,
Queens,Jamaica,,2005-2007,,,,,,,113.6,24.4,17.9,58.2,,,,
Queens,Jamaica,,2009,9.95,22.29,26.14,,,,89.880736318,,,,,,,
Queens,Jamaica,,2009-2011,,,,,,,115.8,18.9,12.7,42.7,,,,
Queens,Jamaica,,2010,9.25,21.22,33.52,,,0.99201,89.880736318,,,,,,,
Queens,Jamaica,,2011,9.57,21.54,32.95,,,,89.880736318,,,,,,,
Queens,Jamaica,,2012,8.48,19.35,33.78,,,,89.880736318,,,,,,,
Queens,Jamaica,,2012-2014,,,,,,,91.40368159,14.390081,9.847395096,36.50366988,,,,
Queens,Jamaica,,2013,8.27,18.96,31.12,,,,89.880736318,,,,,,,
Queens,Jamaica,,2014,8.46,18.81,32.63,,,,89.880736318,,,,,,,
Queens,Jamaica,,2015,8.2,18.42,32.04,,,,89.880736318,,,,,,,
Queens,Jamaica,,2015-2017,,,,,,,69.6,19.4,10.5,31.7,,,,
Queens,Jamaica,,2016,6.99,17.56,33.86,,,,89.880736318,,,,,,,
Queens,Jamaica,,2017,7.08,17.69,30.93,,,,89.880736318,,,,,,,
Queens,Jamaica,,2017-2019,,,,,,,59.0,9.0,6.0,28.0,,,,
Queens,Jamaica,,2018,6.69,17.55,31.33,,,,89.880736318,,,,,,,
Queens,Jamaica,,2019,6.24,15.51,32.83,,,1.364906,89.880736318,,,,,,,
Queens,Jamaica,,2020,5.97,14.24,29.47,,,,89.880736318,,,,,,,
Queens,Jamaica,,2021,6.429082861,15.29935075,30.99209985,,,,89.880736318,,,,,,,
Queens,Jamaica,,2022,5.627562114,14.86009597,34.40762152,,,,89.880736318,,,,,,,
Queens,Jamaica,,2023,6.589261584,15.43229844,37.42089146,,,,89.880736318,,,,,,,
Queens,Jamaica,,2024,5.775052914,13.82884965,35.1994998,,,,89.880736318,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2005,,,,,,3.756119,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2009,10.25,24.07,25.43,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2010,9.48,22.77,33.23,,,2.348055,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2011,9.72,23.3,32.83,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2012,8.63,21.02,33.2,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2013,8.38,20.57,30.81,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2014,8.65,20.09,31.71,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2015,8.29,19.47,31.8,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2016,7.29,18.69,33.58,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2017,7.16,18.76,30.39,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2018,6.79,18.17,31.21,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2019,6.4,16.06,32.37,,,2.982136,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2020,6.09,15.47,29.56,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2021,6.456403863,15.81139108,31.09074581,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2022,5.764181316,15.10427401,34.53289013,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2023,6.69617719,16.19117898,36.77790716,,,,54.529277300000004,,,,,,,
Queens,Kew Gardens and Woodhaven (CD9),,2024,6.099761786,14.51292366,34.8744291,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2005,,,,,,1.418632,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2005-2007,,,,,,,73.8,19.2,13.0,43.0,,,,
Queens,Southeast Queens,,2009,9.35,19.89,27.59,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2009-2011,,,,,,,70.5,14.5,10.0,34.4,,,,
Queens,Southeast Queens,,2010,8.65,19.1,34.29,,,1.637079,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2011,9.17,19.29,33.59,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2012,8.04,17.34,34.81,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2012-2014,,,,,,,53.8463865,11.22056534,6.918949831,27.36213921,,,,
Queens,Southeast Queens,,2013,7.85,16.8,31.79,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2014,8.02,17.28,33.6,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2015,7.9,17.16,32.51,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2015-2017,,,,,,,39.5,17.3,8.2,26.3,,,,
Queens,Southeast Queens,,2016,6.51,16.16,34.3,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2017,6.75,16.44,31.72,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2017-2019,,,,,,,35.0,6.0,3.0,22.0,,,,
Queens,Southeast Queens,,2018,6.42,16.21,31.82,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2019,6.01,14.5,33.42,,,1.878697,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2020,5.78,13.02,29.98,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2021,6.229557151,14.25391266,31.45397097,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2022,5.400702957,14.1130938,34.67389389,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2023,6.386811098,14.68926316,38.18201497,,,,54.529277300000004,,,,,,,
Queens,Southeast Queens,,2024,5.36639077,12.97316072,35.74639911,,,,54.529277300000004,,,,,,,
Queens,Rockaways,,2005,,,,,,0.508889,84.680759134,,,,,,,
Queens,Rockaways,,2005-2007,,,,,,,152.7,28.8,30.6,101.1,,,,
Queens,Rockaways,,2009,8.75,14.68,33.59,,,,84.680759134,,,,,,,
Queens,Rockaways,,2009-2011,,,,,,,111.8,19.8,18.8,69.8,,,,
Queens,Rockaways,,2010,7.99,14.07,38.98,,,0.354123,84.680759134,,,,,,,
Queens,Rockaways,,2011,8.44,14.27,39.03,,,,84.680759134,,,,,,,
Queens,Rockaways,,2012,7.36,13.12,40.3,,,,84.680759134,,,,,,,
Queens,Rockaways,,2012-2014,,,,,,,57.90379567,13.87415099,10.21473661,49.49285297,,,,
Queens,Rockaways,,2013,7.61,12.67,36.84,,,,84.680759134,,,,,,,
Queens,Rockaways,,2014,7.69,13.77,36.25,,,,84.680759134,,,,,,,
Queens,Rockaways,,2015,7.16,13.55,37.44,,,,84.680759134,,,,,,,
Queens,Rockaways,,2015-2017,,,,,,,55.0,21.0,16.9,50.2,,,,
Queens,Rockaways,,2016,5.98,11.72,38.18,,,,84.680759134,,,,,,,
Queens,Rockaways,,2017,6.32,12.66,35.19,,,,84.680759134,,,,,,,
Queens,Rockaways,,2017-2019,,,,,,,46.0,9.0,10.0,44.0,,,,
Queens,Rockaways,,2018,6.06,10.52,35.18,,,,84.680759134,,,,,,,
Queens,Rockaways,,2019,5.59,10.04,37.44,,,0.577668,84.680759134,,,,,,,
Queens,Rockaways,,2020,5.33,10.55,31.49,,,,84.680759134,,,,,,,
Queens,Rockaways,,2021,5.919665546,11.40689356,34.81212466,,,,84.680759134,,,,,,,
Queens,Rockaways,,2022,5.027691213,11.40160263,37.50032276,,,,84.680759134,,,,,,,
Queens,Rockaways,,2023,6.126453405,9.382766304,43.33287409,,,,84.680759134,,,,,,,
Queens,Rockaways,,2024,5.263925912,10.06861187,38.3858725,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2005,,,,,,3.108399,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2009,9.76,22.17,27.2,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2010,9.0,21.0,34.6,,,1.584772,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2011,9.24,21.48,34.17,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2012,8.12,19.34,34.79,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2013,7.99,19.04,32.27,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2014,8.22,18.6,33.05,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2015,7.89,18.17,33.12,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2016,6.85,17.21,34.86,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2017,6.79,17.42,31.69,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2018,6.4,16.55,32.41,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2019,6.05,14.53,33.94,,,2.022025,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2020,5.79,14.28,29.84,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2021,6.194084833,14.63706828,32.3829185,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2022,5.387698,13.74823684,35.53372839,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2023,6.406497953,14.79736424,37.87161012,,,,84.680759134,,,,,,,
Queens,South Ozone Park and Howard Beach (CD10),,2024,5.656333387,13.14562549,36.06666739,,,,84.680759134,,,,,,,
Queens,Bayside and Little Neck (CD11),,2005,,,,,,3.08126,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2009,9.72,20.49,26.28,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2010,8.97,19.64,33.57,,,3.928075,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2011,9.69,19.91,33.12,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2012,8.53,17.87,33.89,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2013,8.06,16.82,30.83,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2014,8.29,17.81,32.27,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2015,8.22,17.64,31.36,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2016,6.87,16.78,33.06,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2017,7.01,16.94,30.32,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2018,6.48,16.09,31.09,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2019,6.19,14.46,31.78,,,4.906841,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2020,5.99,13.45,30.66,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2021,6.280127652,14.16573829,30.33661598,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2022,5.585495488,14.83153369,33.68961687,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2023,6.481628694,14.91951698,37.09750646,,,,,,,,,,,
Queens,Bayside and Little Neck (CD11),,2024,5.475896508,14.07348609,34.07478247,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2005,,,,,,2.128123,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2009,9.92,22.33,26.36,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2010,9.22,21.28,33.65,,,1.265545,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2011,9.54,21.58,33.04,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2012,8.45,19.41,33.94,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2013,8.26,19.07,31.27,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2014,8.45,18.89,32.84,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2015,8.21,18.53,32.18,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2016,6.98,17.63,34.03,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2017,7.08,17.79,31.12,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2018,6.7,17.71,31.46,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2019,6.23,15.66,33.07,,,1.620186,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2020,5.94,14.28,29.45,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2021,6.330484771,15.12704547,31.41362542,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2022,5.597107074,14.73289409,34.63508331,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2023,6.566531621,15.38690275,37.63691568,,,,,,,,,,,
Queens,Jamaica and Hollis (CD12),,2024,5.748199047,13.72988551,35.49967545,,,,,,,,,,,
Queens,Queens Village (CD13),,2005,,,,,,1.551728,,,,,,,,
Queens,Queens Village (CD13),,2009,9.37,19.92,27.75,,,,,,,,,,,
Queens,Queens Village (CD13),,2010,8.66,19.14,34.42,,,1.271424,,,,,,,,
Queens,Queens Village (CD13),,2011,9.17,19.33,33.72,,,,,,,,,,,
Queens,Queens Village (CD13),,2012,8.05,17.39,34.95,,,,,,,,,,,
Queens,Queens Village (CD13),,2013,7.87,16.87,31.93,,,,,,,,,,,
Queens,Queens Village (CD13),,2014,8.03,17.34,33.72,,,,,,,,,,,
Queens,Queens Village (CD13),,2015,7.91,17.22,32.64,,,,,,,,,,,
Queens,Queens Village (CD13),,2016,6.53,16.21,34.43,,,,,,,,,,,
Queens,Queens Village (CD13),,2017,6.77,16.49,31.85,,,,,,,,,,,
Queens,Queens Village (CD13),,2018,6.44,16.26,31.94,,,,,,,,,,,
Queens,Queens Village (CD13),,2019,6.03,14.55,33.58,,,1.626303,,,,,,,,
Queens,Queens Village (CD13),,2020,5.78,13.08,30.02,,,,,,,,,,,
Queens,Queens Village (CD13),,2021,6.338519067,14.62480522,31.34943246,,,,,,,,,,,
Queens,Queens Village (CD13),,2022,5.441903521,14.27800685,34.70909053,,,,,,,,,,,
Queens,Queens Village (CD13),,2023,6.433230593,14.84317832,38.25394831,,,,,,,,,,,
Queens,Queens Village (CD13),,2024,5.432256201,12.9786634,35.87566759,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2005,,,,,,0.517741,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2009,8.75,14.55,33.69,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2010,7.98,13.95,39.08,,,0.341123,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2011,8.44,14.15,39.14,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2012,7.36,13.0,40.4,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2013,7.61,12.54,36.93,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2014,7.69,13.66,36.31,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2015,7.15,13.44,37.54,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2016,5.98,11.6,38.26,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2017,6.32,12.55,35.3,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2018,6.06,10.41,35.29,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2019,5.59,9.94,37.53,,,0.569021,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2020,5.33,10.47,31.59,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2021,5.918832207,11.33729397,34.88166158,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2022,5.024423733,11.36047467,37.58306865,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2023,6.124139701,9.361544124,43.40081576,,,,,,,,,,,
Queens,Rockaway and Broad Channel (CD14),,2024,5.264501728,10.0402513,38.44312178,,,,,,,,,,,
Staten Island,Port Richmond,,2005,,,,,,0.631614,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2005-2007,,,,,,,106.9,25.5,18.5,65.6,,,,
Staten Island,Port Richmond,,2009,10.22,21.35,24.42,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2009-2011,,,,,,,92.0,16.4,16.6,49.1,,,,
Staten Island,Port Richmond,,2010,9.02,19.79,32.74,,,1.129696,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2011,9.73,21.12,31.02,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2012,8.55,18.78,31.06,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2012-2014,,,,,,,85.93689863,12.48938167,13.96980925,41.11208788,,,,
Staten Island,Port Richmond,,2013,8.27,18.38,28.84,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2014,8.79,17.54,30.23,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2015,8.34,17.36,29.99,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2015-2017,,,,,,,66.9,17.9,17.4,41.9,,,,
Staten Island,Port Richmond,,2016,7.3,17.47,33.42,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2017,7.19,16.98,27.0,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2017-2019,,,,,,,58.0,11.0,10.0,38.0,,,,
Staten Island,Port Richmond,,2018,6.78,16.77,28.48,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2019,6.34,15.73,27.27,,,1.435571,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2020,5.93,14.15,26.96,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2021,6.366716674,15.66082709,28.6400783,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2022,5.502310703,13.49888164,34.23823801,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2023,6.483942539,16.2770395,32.56097611,,,,81.94737972600001,,,,,,,
Staten Island,Port Richmond,,2024,6.401123784,13.31367249,32.71644811,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2005,,,,,,1.125158,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2009,9.99,20.68,24.87,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2010,8.87,19.33,33.0,,,1.300183,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2011,9.58,20.48,31.47,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2012,8.4,18.1,31.52,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2013,8.11,17.64,29.18,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2014,8.61,17.12,30.32,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2015,8.15,16.91,30.39,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2016,7.11,16.86,33.4,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2017,7.03,16.4,27.5,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2018,6.58,16.07,28.83,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2019,6.14,15.05,27.76,,,2.033181,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2020,5.84,13.68,27.39,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2021,6.335447406,15.324288,28.61375936,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2022,5.429250666,13.54342268,34.24407322,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2023,6.412124833,16.60612272,32.37391856,,,,81.94737972600001,,,,,,,
Staten Island,St. George and Stapleton (CD1),,2024,6.259405787,13.4826996,32.30501081,,,,81.94737972600001,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2005,,,,,,1.198005,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2009,9.85,16.54,26.99,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2010,8.8,15.24,35.18,,,1.433544,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2011,9.46,16.29,34.07,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2012,8.35,14.46,33.7,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2013,8.05,13.77,31.28,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2014,8.49,13.98,31.61,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2015,7.8,13.62,32.47,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2016,6.89,13.36,35.11,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2017,6.89,13.19,28.74,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2018,6.49,12.84,30.0,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2019,5.88,11.67,29.51,,,1.785353,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2020,5.58,11.49,28.29,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2021,6.158779317,13.01099406,29.42854157,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2022,5.205622176,11.76841845,35.15022251,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2023,6.253619748,12.66148518,35.2123549,,,,64.618584508,,,,,,,
Staten Island,South Beach and Willowbrook (CD2),,2024,5.959910744,11.90441782,33.43066386,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2005,,,,,,1.456008,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2005-2007,,,,,,,82.4,25.9,20.2,80.3,,,,
Staten Island,Stapleton - St. George,,2009,9.63,18.41,26.48,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2009-2011,,,,,,,76.1,16.9,17.3,54.3,,,,
Staten Island,Stapleton - St. George,,2010,8.64,17.38,34.3,,,1.51489,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2011,9.36,18.29,33.17,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2012,8.18,16.01,33.14,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2012-2014,,,,,,,66.09292254,12.73708031,16.19224497,49.55653319,,,,
Staten Island,Stapleton - St. George,,2013,7.9,15.4,30.61,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2014,8.34,15.53,31.14,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2015,7.82,15.28,31.84,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2015-2017,,,,,,,49.5,19.1,17.6,50.0,,,,
Staten Island,Stapleton - St. George,,2016,6.8,14.93,34.18,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2017,6.8,14.63,28.83,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2017-2019,,,,,,,49.0,12.0,12.0,47.0,,,,
Staten Island,Stapleton - St. George,,2018,6.36,14.26,29.89,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2019,5.9,13.33,29.1,,,2.21316,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2020,5.7,12.56,28.33,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2021,6.249466758,14.27769969,29.0887923,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2022,5.306275762,13.08108638,34.75588887,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2023,6.305643335,15.89623357,33.37983804,,,,64.618584508,,,,,,,
Staten Island,Stapleton - St. George,,2024,6.052746492,13.14423857,32.38738695,,,,64.618584508,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2005,,,,,,0.699172,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2009,9.67,14.7,27.63,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2010,8.75,12.96,36.52,,,0.488023,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2011,9.33,13.35,35.94,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2012,8.33,12.4,35.26,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2013,7.84,11.42,32.64,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2014,8.22,12.53,31.89,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2015,7.29,11.81,34.09,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2016,6.62,11.44,36.19,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2017,6.6,11.64,28.81,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2018,6.19,11.01,30.23,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2019,5.83,10.18,30.04,,,0.674898,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2020,5.32,10.49,29.67,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2021,6.029808193,11.11513478,30.23352942,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2022,4.995005981,9.280613436,36.03199529,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2023,6.110493448,10.33265438,36.45438978,,,,24.708564032,,,,,,,
Staten Island,Tottenville and Great Kills (CD3),,2024,5.738345711,10.88770049,34.20650959,,,,24.708564032,,,,,,,
Staten Island,Willowbrook,,2005,,,,,,1.392679,24.708564032,,,,,,,
Staten Island,Willowbrook,,2005-2007,,,,,,,30.2,27.1,17.8,73.8,,,,
Staten Island,Willowbrook,,2009,10.1,17.49,26.04,,,,24.708564032,,,,,,,
Staten Island,Willowbrook,,2009-2011,,,,,,,32.8,17.8,13.5,58.3,,,,
Staten Island,Willowbrook,,2010,8.99,16.0,34.45,,,1.674453,24.708564032,,,,,,,
Staten Island,Willowbrook,,2011,9.63,17.17,33.13,,,,24.708564032,,,,,,,
Staten Island,Willowbrook,,2012,8.52,15.31,32.76,,,,24.708564032,,,,,,,
Staten Island,Willowbrook,,2012-2014,,,,,,,26.74282016,14.0487494,13.53632789,57.15477127,,,,
